ID_BAT,CODE_COM,NOM_COM,NOM_EPCI,NOM_BATI,ADRESSE,X,Y,SURFACE,RENOVATION,TYPE,ANNEE,Consommation en électricité,Consommation en gaz naturel,Consommation en gaz citerne,Consommation en fioul,Consommation en chaleur,Consommation en bois,Consommation en ENR,Dépense en électricité,Dépense en gaz naturel,Dépense en gaz citerne,Dépense en fioul,Dépense en chaleur,Dépense en bois,Dépense en ENR
9,35001,Acigné,Rennes Métropole,Ferme de la Motte,58 Rue du Fort de la Motte,-1.526925069348618,48.13194410340653,240,Non,Scolaire,2014,8267,11139,,,,,,1766,877,,,,,
9,35001,Acigné,Rennes Métropole,Ferme de la Motte,58 Rue du Fort de la Motte,-1.526925069348618,48.13194410340653,240,Non,Scolaire,2015,9093,11078,,,,,,2068,697,,,,,
9,35001,Acigné,Rennes Métropole,Ferme de la Motte,58 Rue du Fort de la Motte,-1.526925069348618,48.13194410340653,240,Non,Scolaire,2016,9377,12217,,,,,,2071,786,,,,,
9,35001,Acigné,Rennes Métropole,Ferme de la Motte,58 Rue du Fort de la Motte,-1.526925069348618,48.13194410340653,240,Non,Scolaire,2017,12598,14068,,,,,,2472,917,,,,,
9,35001,Acigné,Rennes Métropole,Ferme de la Motte,58 Rue du Fort de la Motte,-1.526925069348618,48.13194410340653,240,Non,Scolaire,2018,12341,10833,,,,,,2300,738,,,,,
9,35001,Acigné,Rennes Métropole,Ferme de la Motte,58 Rue du Fort de la Motte,-1.526925069348618,48.13194410340653,240,Non,Scolaire,2019,8506,10074,,,,,,1626,736,,,,,
9,35001,Acigné,Rennes Métropole,Ferme de la Motte,58 Rue du Fort de la Motte,-1.526925069348618,48.13194410340653,240,Non,Scolaire,2020,9387,7197,,,,,,1916,617,,,,,
9,35001,Acigné,Rennes Métropole,Ferme de la Motte,58 Rue du Fort de la Motte,-1.526925069348618,48.13194410340653,240,Non,Scolaire,2021,11295,9772,,,,,,2184,727,,,,,
10,35001,Acigné,Rennes Métropole,EPHAD,2 Rue Germaine Tillion,-1.5283097692757388,48.14119546889913,3900,Oui,Sanitaire,2006,,,,,,,,,,,,,,
10,35001,Acigné,Rennes Métropole,EPHAD,2 Rue Germaine Tillion,-1.5283097692757388,48.14119546889913,3900,Oui,Sanitaire,2007,,,,,,,,,,,,,,
10,35001,Acigné,Rennes Métropole,EPHAD,2 Rue Germaine Tillion,-1.5283097692757388,48.14119546889913,3900,Oui,Sanitaire,2008,,,,,,,,,,,,,,
10,35001,Acigné,Rennes Métropole,EPHAD,2 Rue Germaine Tillion,-1.5283097692757388,48.14119546889913,3900,Oui,Sanitaire,2009,,,,,,,,,,,,,,
10,35001,Acigné,Rennes Métropole,EPHAD,2 Rue Germaine Tillion,-1.5283097692757388,48.14119546889913,3900,Oui,Sanitaire,2010,,,,,,,,,,,,,,
10,35001,Acigné,Rennes Métropole,EPHAD,2 Rue Germaine Tillion,-1.5283097692757388,48.14119546889913,3900,Oui,Sanitaire,2011,,,,,,,,,,,,,,
10,35001,Acigné,Rennes Métropole,EPHAD,2 Rue Germaine Tillion,-1.5283097692757388,48.14119546889913,3900,Oui,Sanitaire,2012,,,,,,,,,,,,,,
10,35001,Acigné,Rennes Métropole,EPHAD,2 Rue Germaine Tillion,-1.5283097692757388,48.14119546889913,3900,Oui,Sanitaire,2013,,,,,,,,,,,,,,
10,35001,Acigné,Rennes Métropole,EPHAD,2 Rue Germaine Tillion,-1.5283097692757388,48.14119546889913,3900,Oui,Sanitaire,2014,,,,,,,,,,,,,,
10,35001,Acigné,Rennes Métropole,EPHAD,2 Rue Germaine Tillion,-1.5283097692757388,48.14119546889913,3900,Oui,Sanitaire,2015,73391,14726,,,,34136,,11996,915,,,,,1098
10,35001,Acigné,Rennes Métropole,EPHAD,2 Rue Germaine Tillion,-1.5283097692757388,48.14119546889913,3900,Oui,Sanitaire,2016,204011,257345,,,,114509,,26731,12847,,,,,4021
10,35001,Acigné,Rennes Métropole,EPHAD,2 Rue Germaine Tillion,-1.5283097692757388,48.14119546889913,3900,Oui,Sanitaire,2017,193664,316300,,,,50110,,25973,15949,,,,,1584
10,35001,Acigné,Rennes Métropole,EPHAD,2 Rue Germaine Tillion,-1.5283097692757388,48.14119546889913,3900,Oui,Sanitaire,2018,187522,315025,,,,,,25335,16528,,,,,
10,35001,Acigné,Rennes Métropole,EPHAD,2 Rue Germaine Tillion,-1.5283097692757388,48.14119546889913,3900,Oui,Sanitaire,2019,179076,363191,,,,116371,,24431,21301,,,,,4271
10,35001,Acigné,Rennes Métropole,EPHAD,2 Rue Germaine Tillion,-1.5283097692757388,48.14119546889913,3900,Oui,Sanitaire,2020,182001,308219,,,,30530,,26876,17255,,,,,1189
10,35001,Acigné,Rennes Métropole,EPHAD,2 Rue Germaine Tillion,-1.5283097692757388,48.14119546889913,3900,Oui,Sanitaire,2021,174066,311255,,,,117096,,26809,18092,,,,,5067
11,35001,Acigné,Rennes Métropole,Vestiaires de rugby,Rue des Verdaudais,-1.5342747773064997,48.14165680684592,291,Non,Sportif,2006,,,,,,,,,,,,,,
11,35001,Acigné,Rennes Métropole,Vestiaires de rugby,Rue des Verdaudais,-1.5342747773064997,48.14165680684592,291,Non,Sportif,2007,,,,,,,,,,,,,,
11,35001,Acigné,Rennes Métropole,Vestiaires de rugby,Rue des Verdaudais,-1.5342747773064997,48.14165680684592,291,Non,Sportif,2008,,,,,,,,,,,,,,
11,35001,Acigné,Rennes Métropole,Vestiaires de rugby,Rue des Verdaudais,-1.5342747773064997,48.14165680684592,291,Non,Sportif,2009,,,,,,,,,,,,,,
11,35001,Acigné,Rennes Métropole,Vestiaires de rugby,Rue des Verdaudais,-1.5342747773064997,48.14165680684592,291,Non,Sportif,2010,,,,,,,,,,,,,,
11,35001,Acigné,Rennes Métropole,Vestiaires de rugby,Rue des Verdaudais,-1.5342747773064997,48.14165680684592,291,Non,Sportif,2011,,,,,,,,,,,,,,
11,35001,Acigné,Rennes Métropole,Vestiaires de rugby,Rue des Verdaudais,-1.5342747773064997,48.14165680684592,291,Non,Sportif,2012,,,,,,,,,,,,,,
11,35001,Acigné,Rennes Métropole,Vestiaires de rugby,Rue des Verdaudais,-1.5342747773064997,48.14165680684592,291,Non,Sportif,2013,,,,,,,,,,,,,,
11,35001,Acigné,Rennes Métropole,Vestiaires de rugby,Rue des Verdaudais,-1.5342747773064997,48.14165680684592,291,Non,Sportif,2014,,,,,,,,,,,,,,
11,35001,Acigné,Rennes Métropole,Vestiaires de rugby,Rue des Verdaudais,-1.5342747773064997,48.14165680684592,291,Non,Sportif,2015,,,,,,,,,,,,,,
11,35001,Acigné,Rennes Métropole,Vestiaires de rugby,Rue des Verdaudais,-1.5342747773064997,48.14165680684592,291,Non,Sportif,2016,,,,,,,,,,,,,,
11,35001,Acigné,Rennes Métropole,Vestiaires de rugby,Rue des Verdaudais,-1.5342747773064997,48.14165680684592,291,Non,Sportif,2017,,,,,,,,,,,,,,
11,35001,Acigné,Rennes Métropole,Vestiaires de rugby,Rue des Verdaudais,-1.5342747773064997,48.14165680684592,291,Non,Sportif,2018,,,,,,,,,,,,,,
11,35001,Acigné,Rennes Métropole,Vestiaires de rugby,Rue des Verdaudais,-1.5342747773064997,48.14165680684592,291,Non,Sportif,2019,,,,,,,,,,,,,,
11,35001,Acigné,Rennes Métropole,Vestiaires de rugby,Rue des Verdaudais,-1.5342747773064997,48.14165680684592,291,Non,Sportif,2020,7218,23604,,,,,,1684,1351,,,,,
11,35001,Acigné,Rennes Métropole,Vestiaires de rugby,Rue des Verdaudais,-1.5342747773064997,48.14165680684592,291,Non,Sportif,2021,6224,26228,,,,,,1351,1744,,,,,
12,35139,Laillé,Rennes Métropole,"Salle des sports, Haut Patis",12 Rue du Stade,-1.7150277771343,47.982655453554,1800,Non,Sportif,2006,,,,,,,,,,,,,,
12,35139,Laillé,Rennes Métropole,"Salle des sports, Haut Patis",12 Rue du Stade,-1.7150277771343,47.982655453554,1800,Non,Sportif,2007,,,,,,,,,,,,,,
12,35139,Laillé,Rennes Métropole,"Salle des sports, Haut Patis",12 Rue du Stade,-1.7150277771343,47.982655453554,1800,Non,Sportif,2008,,,,,,,,,,,,,,
12,35139,Laillé,Rennes Métropole,"Salle des sports, Haut Patis",12 Rue du Stade,-1.7150277771343,47.982655453554,1800,Non,Sportif,2009,37110,,,,,,,5567,,,,,,
12,35139,Laillé,Rennes Métropole,"Salle des sports, Haut Patis",12 Rue du Stade,-1.7150277771343,47.982655453554,1800,Non,Sportif,2010,38500,,,,,,,6515,,,,,,
12,35139,Laillé,Rennes Métropole,"Salle des sports, Haut Patis",12 Rue du Stade,-1.7150277771343,47.982655453554,1800,Non,Sportif,2011,37601,,,,,,,6676,,,,,,
12,35139,Laillé,Rennes Métropole,"Salle des sports, Haut Patis",12 Rue du Stade,-1.7150277771343,47.982655453554,1800,Non,Sportif,2012,44108,,,,,,,7202,,,,,,
12,35139,Laillé,Rennes Métropole,"Salle des sports, Haut Patis",12 Rue du Stade,-1.7150277771343,47.982655453554,1800,Non,Sportif,2013,41063,,,,,,,7355,,,,,,
12,35139,Laillé,Rennes Métropole,"Salle des sports, Haut Patis",12 Rue du Stade,-1.7150277771343,47.982655453554,1800,Non,Sportif,2014,43940,,,,,,,7949,,,,,,
12,35139,Laillé,Rennes Métropole,"Salle des sports, Haut Patis",12 Rue du Stade,-1.7150277771343,47.982655453554,1800,Non,Sportif,2015,43512,,,,,,,7627,,,,,,
12,35139,Laillé,Rennes Métropole,"Salle des sports, Haut Patis",12 Rue du Stade,-1.7150277771343,47.982655453554,1800,Non,Sportif,2016,44418,,,,,,,7798,,,,,,
12,35139,Laillé,Rennes Métropole,"Salle des sports, Haut Patis",12 Rue du Stade,-1.7150277771343,47.982655453554,1800,Non,Sportif,2017,40098,,,,,,,6438,,,,,,
12,35139,Laillé,Rennes Métropole,"Salle des sports, Haut Patis",12 Rue du Stade,-1.7150277771343,47.982655453554,1800,Non,Sportif,2018,43438,,,,,,,7374,,,,,,
12,35139,Laillé,Rennes Métropole,"Salle des sports, Haut Patis",12 Rue du Stade,-1.7150277771343,47.982655453554,1800,Non,Sportif,2019,43150,,,,,,,7392,,,,,,
12,35139,Laillé,Rennes Métropole,"Salle des sports, Haut Patis",12 Rue du Stade,-1.7150277771343,47.982655453554,1800,Non,Sportif,2020,29996,,,,,,,5929,,,,,,
12,35139,Laillé,Rennes Métropole,"Salle des sports, Haut Patis",12 Rue du Stade,-1.7150277771343,47.982655453554,1800,Non,Sportif,2021,19980,,,,,,,4008,,,,,,
13,35139,Laillé,Rennes Métropole,Le Point 21,21 Rue du Point du Jour,-1.7170939,47.9784058,1600,Oui,Culturel,2006,,,,,,,,,,,,,,
13,35139,Laillé,Rennes Métropole,Le Point 21,21 Rue du Point du Jour,-1.7170939,47.9784058,1600,Oui,Culturel,2007,,,,,,,,,,,,,,
13,35139,Laillé,Rennes Métropole,Le Point 21,21 Rue du Point du Jour,-1.7170939,47.9784058,1600,Oui,Culturel,2008,,,,,,,,,,,,,,
13,35139,Laillé,Rennes Métropole,Le Point 21,21 Rue du Point du Jour,-1.7170939,47.9784058,1600,Oui,Culturel,2009,25798,196212,,,,,,3359,10843,,,,,
13,35139,Laillé,Rennes Métropole,Le Point 21,21 Rue du Point du Jour,-1.7170939,47.9784058,1600,Oui,Culturel,2010,29187,174309,,,,,,4230,11929,,,,,
13,35139,Laillé,Rennes Métropole,Le Point 21,21 Rue du Point du Jour,-1.7170939,47.9784058,1600,Oui,Culturel,2011,34307,198610,,,,,,4783,10788,,,,,
13,35139,Laillé,Rennes Métropole,Le Point 21,21 Rue du Point du Jour,-1.7170939,47.9784058,1600,Oui,Culturel,2012,33530,173159,,,,,,4611,12748,,,,,
13,35139,Laillé,Rennes Métropole,Le Point 21,21 Rue du Point du Jour,-1.7170939,47.9784058,1600,Oui,Culturel,2013,33277,167797,,,,,,4581,12664,,,,,
13,35139,Laillé,Rennes Métropole,Le Point 21,21 Rue du Point du Jour,-1.7170939,47.9784058,1600,Oui,Culturel,2014,31795,171238,,,,,,4654,8916,,,,,
13,35139,Laillé,Rennes Métropole,Le Point 21,21 Rue du Point du Jour,-1.7170939,47.9784058,1600,Oui,Culturel,2015,31887,186437,,,,,,4858,9279,,,,,
13,35139,Laillé,Rennes Métropole,Le Point 21,21 Rue du Point du Jour,-1.7170939,47.9784058,1600,Oui,Culturel,2016,32473,187288,,,,,,4874,11626,,,,,
13,35139,Laillé,Rennes Métropole,Le Point 21,21 Rue du Point du Jour,-1.7170939,47.9784058,1600,Oui,Culturel,2017,27428,189984,,,,,,4208,8566,,,,,
13,35139,Laillé,Rennes Métropole,Le Point 21,21 Rue du Point du Jour,-1.7170939,47.9784058,1600,Oui,Culturel,2018,24101,175887,,,,,,3821,10883,,,,,
13,35139,Laillé,Rennes Métropole,Le Point 21,21 Rue du Point du Jour,-1.7170939,47.9784058,1600,Oui,Culturel,2019,24583,70875,,,,65617,,4062,5308,,,,2516,
13,35139,Laillé,Rennes Métropole,Le Point 21,21 Rue du Point du Jour,-1.7170939,47.9784058,1600,Oui,Culturel,2020,24560,43412,,,,196127,,4333,2533,,,,6237,
13,35139,Laillé,Rennes Métropole,Le Point 21,21 Rue du Point du Jour,-1.7170939,47.9784058,1600,Oui,Culturel,2021,28769,102848,,,,150399,,7785,6063,,,,5114,
14,35139,Laillé,Rennes Métropole,Groupe Scolaire / ALSH,23 Rue du Parc,-1.7198736,47.9807299,3210,Oui,Scolaire,2006,,,,,,,,,,,,,,
14,35139,Laillé,Rennes Métropole,Groupe Scolaire / ALSH,23 Rue du Parc,-1.7198736,47.9807299,3210,Oui,Scolaire,2007,,,,,,,,,,,,,,
14,35139,Laillé,Rennes Métropole,Groupe Scolaire / ALSH,23 Rue du Parc,-1.7198736,47.9807299,3210,Oui,Scolaire,2008,,,,,,,,,,,,,,
14,35139,Laillé,Rennes Métropole,Groupe Scolaire / ALSH,23 Rue du Parc,-1.7198736,47.9807299,3210,Oui,Scolaire,2009,64869,418840,,,,,,8711,25245,,,,,
14,35139,Laillé,Rennes Métropole,Groupe Scolaire / ALSH,23 Rue du Parc,-1.7198736,47.9807299,3210,Oui,Scolaire,2010,66384,396994,,,,,,9208,24575,,,,,
14,35139,Laillé,Rennes Métropole,Groupe Scolaire / ALSH,23 Rue du Parc,-1.7198736,47.9807299,3210,Oui,Scolaire,2011,64395,332656,,,,,,8640,24758,,,,,
14,35139,Laillé,Rennes Métropole,Groupe Scolaire / ALSH,23 Rue du Parc,-1.7198736,47.9807299,3210,Oui,Scolaire,2012,67512,392366,,,,,,8956,28581,,,,,
14,35139,Laillé,Rennes Métropole,Groupe Scolaire / ALSH,23 Rue du Parc,-1.7198736,47.9807299,3210,Oui,Scolaire,2013,64514,351351,,,,,,9202,29201,,,,,
14,35139,Laillé,Rennes Métropole,Groupe Scolaire / ALSH,23 Rue du Parc,-1.7198736,47.9807299,3210,Oui,Scolaire,2014,67931,352191,,,,,,10081,23512,,,,,
14,35139,Laillé,Rennes Métropole,Groupe Scolaire / ALSH,23 Rue du Parc,-1.7198736,47.9807299,3210,Oui,Scolaire,2015,62483,320868,,,,,,9445,22544,,,,,
14,35139,Laillé,Rennes Métropole,Groupe Scolaire / ALSH,23 Rue du Parc,-1.7198736,47.9807299,3210,Oui,Scolaire,2016,66004,363611,,,,,,9429,26411,,,,,
14,35139,Laillé,Rennes Métropole,Groupe Scolaire / ALSH,23 Rue du Parc,-1.7198736,47.9807299,3210,Oui,Scolaire,2017,66270,350716,,,,,,9947,20343,,,,,
14,35139,Laillé,Rennes Métropole,Groupe Scolaire / ALSH,23 Rue du Parc,-1.7198736,47.9807299,3210,Oui,Scolaire,2018,66956,355219,,,,,,10177,19522,,,,,
14,35139,Laillé,Rennes Métropole,Groupe Scolaire / ALSH,23 Rue du Parc,-1.7198736,47.9807299,3210,Oui,Scolaire,2019,64503,222534,,,,127373,,13115,16621,,,,4884,
14,35139,Laillé,Rennes Métropole,Groupe Scolaire / ALSH,23 Rue du Parc,-1.7198736,47.9807299,3210,Oui,Scolaire,2020,56831,84271,,,,380717,,12180,12101,,,,11854,
14,35139,Laillé,Rennes Métropole,Groupe Scolaire / ALSH,23 Rue du Parc,-1.7198736,47.9807299,3210,Oui,Scolaire,2021,64990,203511,,,,255424,,13889,10324,,,,8684,
15,35139,Laillé,Rennes Métropole,Crèche Halte Garderie,1 Allée du Château Noble,-1.7211936,47.9779754,270,Non,Scolaire,2006,,,,,,,,,,,,,,
15,35139,Laillé,Rennes Métropole,Crèche Halte Garderie,1 Allée du Château Noble,-1.7211936,47.9779754,270,Non,Scolaire,2007,,,,,,,,,,,,,,
15,35139,Laillé,Rennes Métropole,Crèche Halte Garderie,1 Allée du Château Noble,-1.7211936,47.9779754,270,Non,Scolaire,2008,,,,,,,,,,,,,,
15,35139,Laillé,Rennes Métropole,Crèche Halte Garderie,1 Allée du Château Noble,-1.7211936,47.9779754,270,Non,Scolaire,2009,17191,46199,,,,,,1678,2544,,,,,
15,35139,Laillé,Rennes Métropole,Crèche Halte Garderie,1 Allée du Château Noble,-1.7211936,47.9779754,270,Non,Scolaire,2010,16398,48185,,,,,,2006,3083,,,,,
15,35139,Laillé,Rennes Métropole,Crèche Halte Garderie,1 Allée du Château Noble,-1.7211936,47.9779754,270,Non,Scolaire,2011,16104,40905,,,,,,2128,0,,,,,
15,35139,Laillé,Rennes Métropole,Crèche Halte Garderie,1 Allée du Château Noble,-1.7211936,47.9779754,270,Non,Scolaire,2012,17778,46966,,,,,,2449,3702,,,,,
15,35139,Laillé,Rennes Métropole,Crèche Halte Garderie,1 Allée du Château Noble,-1.7211936,47.9779754,270,Non,Scolaire,2013,18803,39219,,,,,,2727,3177,,,,,
15,35139,Laillé,Rennes Métropole,Crèche Halte Garderie,1 Allée du Château Noble,-1.7211936,47.9779754,270,Non,Scolaire,2014,18202,45175,,,,,,2768,3163,,,,,
15,35139,Laillé,Rennes Métropole,Crèche Halte Garderie,1 Allée du Château Noble,-1.7211936,47.9779754,270,Non,Scolaire,2015,16095,49492,,,,,,2627,3123,,,,,
15,35139,Laillé,Rennes Métropole,Crèche Halte Garderie,1 Allée du Château Noble,-1.7211936,47.9779754,270,Non,Scolaire,2016,16449,38451,,,,,,2597,3213,,,,,
15,35139,Laillé,Rennes Métropole,Crèche Halte Garderie,1 Allée du Château Noble,-1.7211936,47.9779754,270,Non,Scolaire,2017,15953,47943,,,,,,2525,2773,,,,,
15,35139,Laillé,Rennes Métropole,Crèche Halte Garderie,1 Allée du Château Noble,-1.7211936,47.9779754,270,Non,Scolaire,2018,13582,38515,,,,,,2228,2263,,,,,
15,35139,Laillé,Rennes Métropole,Crèche Halte Garderie,1 Allée du Château Noble,-1.7211936,47.9779754,270,Non,Scolaire,2019,13420,45299,,,,,,2331,2848,,,,,
15,35139,Laillé,Rennes Métropole,Crèche Halte Garderie,1 Allée du Château Noble,-1.7211936,47.9779754,270,Non,Scolaire,2020,14343,34713,,,,,,2622,2004,,,,,
15,35139,Laillé,Rennes Métropole,Crèche Halte Garderie,1 Allée du Château Noble,-1.7211936,47.9779754,270,Non,Scolaire,2021,13128,37271,,,,,,2222,2211,,,,,
16,35139,Laillé,Rennes Métropole,Mairie,Rue de la Halte,-1.7214672,47.9787589,400,Non,Administratif,2006,,,,,,,,,,,,,,
16,35139,Laillé,Rennes Métropole,Mairie,Rue de la Halte,-1.7214672,47.9787589,400,Non,Administratif,2007,,,,,,,,,,,,,,
16,35139,Laillé,Rennes Métropole,Mairie,Rue de la Halte,-1.7214672,47.9787589,400,Non,Administratif,2008,,,,,,,,,,,,,,
16,35139,Laillé,Rennes Métropole,Mairie,Rue de la Halte,-1.7214672,47.9787589,400,Non,Administratif,2009,42826,,,,,,,5265,,,,,,
16,35139,Laillé,Rennes Métropole,Mairie,Rue de la Halte,-1.7214672,47.9787589,400,Non,Administratif,2010,51929,,,,,,,6053,,,,,,
16,35139,Laillé,Rennes Métropole,Mairie,Rue de la Halte,-1.7214672,47.9787589,400,Non,Administratif,2011,39119,,,,,,,4985,,,,,,
16,35139,Laillé,Rennes Métropole,Mairie,Rue de la Halte,-1.7214672,47.9787589,400,Non,Administratif,2012,47258,,,,,,,6169,,,,,,
16,35139,Laillé,Rennes Métropole,Mairie,Rue de la Halte,-1.7214672,47.9787589,400,Non,Administratif,2013,48580,,,,,,,6631,,,,,,
16,35139,Laillé,Rennes Métropole,Mairie,Rue de la Halte,-1.7214672,47.9787589,400,Non,Administratif,2014,41507,,,,,,,6007,,,,,,
16,35139,Laillé,Rennes Métropole,Mairie,Rue de la Halte,-1.7214672,47.9787589,400,Non,Administratif,2015,38524,,,,,,,6109,,,,,,
16,35139,Laillé,Rennes Métropole,Mairie,Rue de la Halte,-1.7214672,47.9787589,400,Non,Administratif,2016,38794,,,,,,,5764,,,,,,
16,35139,Laillé,Rennes Métropole,Mairie,Rue de la Halte,-1.7214672,47.9787589,400,Non,Administratif,2017,40936,,,,,,,6168,,,,,,
16,35139,Laillé,Rennes Métropole,Mairie,Rue de la Halte,-1.7214672,47.9787589,400,Non,Administratif,2018,44402,,,,,,,6748,,,,,,
16,35139,Laillé,Rennes Métropole,Mairie,Rue de la Halte,-1.7214672,47.9787589,400,Non,Administratif,2019,40929,,,,,,,6499,,,,,,
16,35139,Laillé,Rennes Métropole,Mairie,Rue de la Halte,-1.7214672,47.9787589,400,Non,Administratif,2020,40791,,,,,,,6845,,,,,,
16,35139,Laillé,Rennes Métropole,Mairie,Rue de la Halte,-1.7214672,47.9787589,400,Non,Administratif,2021,43109,,,,,,,7024,,,,,,
17,35139,Laillé,Rennes Métropole,Restaurant scolaire,3 Rue du Patis,-1.7157448,47.9795322,927,Oui,Scolaire,2006,,,,,,,,,,,,,,
17,35139,Laillé,Rennes Métropole,Restaurant scolaire,3 Rue du Patis,-1.7157448,47.9795322,927,Oui,Scolaire,2007,,,,,,,,,,,,,,
17,35139,Laillé,Rennes Métropole,Restaurant scolaire,3 Rue du Patis,-1.7157448,47.9795322,927,Oui,Scolaire,2008,,,,,,,,,,,,,,
17,35139,Laillé,Rennes Métropole,Restaurant scolaire,3 Rue du Patis,-1.7157448,47.9795322,927,Oui,Scolaire,2009,103330,14273,,,,,,12971,971,,,,,
17,35139,Laillé,Rennes Métropole,Restaurant scolaire,3 Rue du Patis,-1.7157448,47.9795322,927,Oui,Scolaire,2010,107502,13309,,,,,,13413,1027,,,,,
17,35139,Laillé,Rennes Métropole,Restaurant scolaire,3 Rue du Patis,-1.7157448,47.9795322,927,Oui,Scolaire,2011,109593,13103,,,,,,15614,1131,,,,,
17,35139,Laillé,Rennes Métropole,Restaurant scolaire,3 Rue du Patis,-1.7157448,47.9795322,927,Oui,Scolaire,2012,100533,13958,,,,,,14495,1317,,,,,
17,35139,Laillé,Rennes Métropole,Restaurant scolaire,3 Rue du Patis,-1.7157448,47.9795322,927,Oui,Scolaire,2013,99960,16779,,,,,,15243,1463,,,,,
17,35139,Laillé,Rennes Métropole,Restaurant scolaire,3 Rue du Patis,-1.7157448,47.9795322,927,Oui,Scolaire,2014,85560,14332,,,,,,13947,1115,,,,,
17,35139,Laillé,Rennes Métropole,Restaurant scolaire,3 Rue du Patis,-1.7157448,47.9795322,927,Oui,Scolaire,2015,85910,15141,,,,,,13635,1161,,,,,
17,35139,Laillé,Rennes Métropole,Restaurant scolaire,3 Rue du Patis,-1.7157448,47.9795322,927,Oui,Scolaire,2016,106501,14937,,,,,,15547,1142,,,,,
17,35139,Laillé,Rennes Métropole,Restaurant scolaire,3 Rue du Patis,-1.7157448,47.9795322,927,Oui,Scolaire,2017,79592,65551,,,,,,12754,2990,,,,,
17,35139,Laillé,Rennes Métropole,Restaurant scolaire,3 Rue du Patis,-1.7157448,47.9795322,927,Oui,Scolaire,2018,94403,112185,,,,,,14478,6047,,,,,
17,35139,Laillé,Rennes Métropole,Restaurant scolaire,3 Rue du Patis,-1.7157448,47.9795322,927,Oui,Scolaire,2019,98366,115251,,,,,,15092,6248,,,,,
17,35139,Laillé,Rennes Métropole,Restaurant scolaire,3 Rue du Patis,-1.7157448,47.9795322,927,Oui,Scolaire,2020,104047,119098,,,,,,17137,6519,,,,,
17,35139,Laillé,Rennes Métropole,Restaurant scolaire,3 Rue du Patis,-1.7157448,47.9795322,927,Oui,Scolaire,2021,130186,22424,,,,83000,,22413,4850,,,,2822,
18,35139,Laillé,Rennes Métropole,Complexe l'Archipel,2 Boulevard du Commandant Cousteau,-1.718013,47.9825655,3499,Non,Sportif,2006,,,,,,,,,,,,,,
18,35139,Laillé,Rennes Métropole,Complexe l'Archipel,2 Boulevard du Commandant Cousteau,-1.718013,47.9825655,3499,Non,Sportif,2007,,,,,,,,,,,,,,
18,35139,Laillé,Rennes Métropole,Complexe l'Archipel,2 Boulevard du Commandant Cousteau,-1.718013,47.9825655,3499,Non,Sportif,2008,,,,,,,,,,,,,,
18,35139,Laillé,Rennes Métropole,Complexe l'Archipel,2 Boulevard du Commandant Cousteau,-1.718013,47.9825655,3499,Non,Sportif,2009,,,,,,,,,,,,,,
18,35139,Laillé,Rennes Métropole,Complexe l'Archipel,2 Boulevard du Commandant Cousteau,-1.718013,47.9825655,3499,Non,Sportif,2010,,,,,,,,,,,,,,
18,35139,Laillé,Rennes Métropole,Complexe l'Archipel,2 Boulevard du Commandant Cousteau,-1.718013,47.9825655,3499,Non,Sportif,2011,,,,,,,,,,,,,,
18,35139,Laillé,Rennes Métropole,Complexe l'Archipel,2 Boulevard du Commandant Cousteau,-1.718013,47.9825655,3499,Non,Sportif,2012,74389,206093,,,,,,13722,7993,,,,,
18,35139,Laillé,Rennes Métropole,Complexe l'Archipel,2 Boulevard du Commandant Cousteau,-1.718013,47.9825655,3499,Non,Sportif,2013,116137,179339,,,,,,17855,16107,,,,,
18,35139,Laillé,Rennes Métropole,Complexe l'Archipel,2 Boulevard du Commandant Cousteau,-1.718013,47.9825655,3499,Non,Sportif,2014,116793,155879,,,,,,16803,14358,,,,,
18,35139,Laillé,Rennes Métropole,Complexe l'Archipel,2 Boulevard du Commandant Cousteau,-1.718013,47.9825655,3499,Non,Sportif,2015,118907,146430,,,,,,15789,10723,,,,,
18,35139,Laillé,Rennes Métropole,Complexe l'Archipel,2 Boulevard du Commandant Cousteau,-1.718013,47.9825655,3499,Non,Sportif,2016,141246,161545,,,,,,20368,7899,,,,,
18,35139,Laillé,Rennes Métropole,Complexe l'Archipel,2 Boulevard du Commandant Cousteau,-1.718013,47.9825655,3499,Non,Sportif,2017,149462,173319,,,,,,21760,10095,,,,,
18,35139,Laillé,Rennes Métropole,Complexe l'Archipel,2 Boulevard du Commandant Cousteau,-1.718013,47.9825655,3499,Non,Sportif,2018,162852,200489,,,,,,23343,7766,,,,,
18,35139,Laillé,Rennes Métropole,Complexe l'Archipel,2 Boulevard du Commandant Cousteau,-1.718013,47.9825655,3499,Non,Sportif,2019,181239,212528,,,,,,25735,12002,,,,,
18,35139,Laillé,Rennes Métropole,Complexe l'Archipel,2 Boulevard du Commandant Cousteau,-1.718013,47.9825655,3499,Non,Sportif,2020,132807,203393,,,,,,21419,12650,,,,,
18,35139,Laillé,Rennes Métropole,Complexe l'Archipel,2 Boulevard du Commandant Cousteau,-1.718013,47.9825655,3499,Non,Sportif,2021,135227,185164,,,,,,22808,22808,,,,,
19,35139,Laillé,Rennes Métropole,Services Techniques + Salle Polyvalente,39 Rue de la Halte,-1.7317803,47.9795644,1400,Non,Administratif,2006,,,,,,,,,,,,,,
19,35139,Laillé,Rennes Métropole,Services Techniques + Salle Polyvalente,39 Rue de la Halte,-1.7317803,47.9795644,1400,Non,Administratif,2007,,,,,,,,,,,,,,
