ID_BAT;CODE_INSEE;NOM_COM;NOM_EPCI;NOM_BATI;ADRESSE;Longitude;Latitude;SURFACE;RENOVATION;TYPE;ANNEE;Consommation en Electricité;Consommation en gaz naturel;Consommation en gaz citerne;Consommation en fioul;Consommation en chaleur;Consommation en bois;Consommation en ENR;Dépense en Electricité;Dépense en gaz naturel;Dépense en gaz citerne;Dépense en fioul;Dépense en chaleur;Dépense en bois;Dépense en ENR
3501504;35015;Saint-Sulpice-la-Forêt;RM;Services techniques;la tronchay; -1.5908466561431158;48.211868339526106;487;Bâtiment à rénover ;Technique;2014;14809;0;0;0;0;0;0;1983,85;0;0;0;0;0;0
3501504;35015;Saint-Sulpice-la-Forêt;RM;Services techniques;la tronchay; -1.5908466561431158;48.211868339526106;487;Bâtiment à rénover ;Technique;2015;17456;0;0;0;0;0;0;2471,44;0;0;0;0;0;0
3501504;35015;Saint-Sulpice-la-Forêt;RM;Services techniques;la tronchay; -1.5908466561431158;48.211868339526106;487;Bâtiment à rénover ;Technique;2016;18852;0;0;0;0;0;0;2870,94;0;0;0;0;0;0
3501504;35015;Saint-Sulpice-la-Forêt;RM;Services techniques;la tronchay; -1.5908466561431158;48.211868339526106;487;Bâtiment à rénover ;Technique;2017;15109;0;0;0;0;0;0;2288,42;0;0;0;0;0;0
3501504;35015;Saint-Sulpice-la-Forêt;RM;Services techniques;la tronchay; -1.5908466561431158;48.211868339526106;487;Bâtiment à rénover ;Technique;2018;18017;0;0;0;0;0;0;2731,09;0;0;0;0;0;0
3501504;35015;Saint-Sulpice-la-Forêt;RM;Services techniques;la tronchay; -1.5908466561431158;48.211868339526106;487;Bâtiment à rénover ;Technique;2019;14922;0;0;0;0;0;0;2302,79;0;0;0;0;0;0
3501504;35015;Saint-Sulpice-la-Forêt;RM;Services techniques;la tronchay; -1.5908466561431158;48.211868339526106;487;Bâtiment à rénover ;Technique;2020;16775;0;0;0;0;0;0;2640,05;0;0;0;0;0;0
3501504;35015;Saint-Sulpice-la-Forêt;RM;Services techniques;la tronchay; -1.5908466561431158;48.211868339526106;487;Bâtiment à rénover ;Technique;2021;15714;0;0;0;0;0;0;0;0;0;0;0;0;0
3501505;35015;Saint-Sulpice-la-Forêt;RM;SALLE DES SPORTS;rue naise; -1.5882467944709215;48.21396057449625;1227;Bâtiment < 20 ans ;Sportif ;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3501505;35015;Saint-Sulpice-la-Forêt;RM;SALLE DES SPORTS;rue naise; -1.5882467944709215;48.21396057449625;1227;Bâtiment < 20 ans ;Sportif ;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3501505;35015;Saint-Sulpice-la-Forêt;RM;SALLE DES SPORTS;rue naise; -1.5882467944709215;48.21396057449625;1227;Bâtiment < 20 ans ;Sportif ;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3501505;35015;Saint-Sulpice-la-Forêt;RM;SALLE DES SPORTS;rue naise; -1.5882467944709215;48.21396057449625;1227;Bâtiment < 20 ans ;Sportif ;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3501505;35015;Saint-Sulpice-la-Forêt;RM;SALLE DES SPORTS;rue naise; -1.5882467944709215;48.21396057449625;1227;Bâtiment < 20 ans ;Sportif ;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3501505;35015;Saint-Sulpice-la-Forêt;RM;SALLE DES SPORTS;rue naise; -1.5882467944709215;48.21396057449625;1227;Bâtiment < 20 ans ;Sportif ;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3501505;35015;Saint-Sulpice-la-Forêt;RM;SALLE DES SPORTS;rue naise; -1.5882467944709215;48.21396057449625;1227;Bâtiment < 20 ans ;Sportif ;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3501505;35015;Saint-Sulpice-la-Forêt;RM;SALLE DES SPORTS;rue naise; -1.5882467944709215;48.21396057449625;1227;Bâtiment < 20 ans ;Sportif ;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3501505;35015;Saint-Sulpice-la-Forêt;RM;SALLE DES SPORTS;rue naise; -1.5882467944709215;48.21396057449625;1227;Bâtiment < 20 ans ;Sportif ;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3501505;35015;Saint-Sulpice-la-Forêt;RM;SALLE DES SPORTS;rue naise; -1.5882467944709215;48.21396057449625;1227;Bâtiment < 20 ans ;Sportif ;2015;11576;0;11303,74393;0;0;0;0;1707,02;0;0;0;0;0;0
3501505;35015;Saint-Sulpice-la-Forêt;RM;SALLE DES SPORTS;rue naise; -1.5882467944709215;48.21396057449625;1227;Bâtiment < 20 ans ;Sportif ;2016;29233;0;24851,19035;0;0;0;0;4392,52;0;0;0;0;0;0
3501505;35015;Saint-Sulpice-la-Forêt;RM;SALLE DES SPORTS;rue naise; -1.5882467944709215;48.21396057449625;1227;Bâtiment < 20 ans ;Sportif ;2017;23087;0;26985,87236;0;0;0;0;3540,35;0;0;0;0;0;0
